[0],(ROOT (INTJ (UH Okay) (. .)))
"[26, 28]","(ROOT (S (NP (PRP I)) (VP (VBP have) (, ,) (INTJ (UH um)) (, ,) (NP (NP (DT an) (NN ex-sister-in-law)) (SBAR (WHNP (WHNP (WDT that)) (PRN (, ,) (INTJ (UH um)) (, ,))) (S (ADVP (RB currently)) (VP (VBZ has) (NP (NP (DT a) (NN child) (NN abuse) (NN case)) (PP (IN on) (NP (DT a) (NN home) (NN baby-sitter))))))))) (. .)))"
"[33, 35]","(ROOT (S (CC And) (, ,) (NP (NP (ADJP (IN To)) (DT the) (NN point)) (PP (IN that) (NP (PRP you)))) (VP (ADVP (RB kind) (RB of)) (VBP say) (PP (IN to) (NP (NP (PRP yourself)) (, ,) (NP (RB especially) (NN home) (NN day) (NN care)))))))"
[34],(ROOT (INTJ (UH Uh-huh) (. .)))
"[36, 38]","(ROOT (S (S (NP (PRP I)) (VP (VBP mean))) (, ,) (S (NP (PRP I)) (VP (VBP think) (NP (NP (NN center) (NN day) (NNS cares)) (SBAR (S (NP (EX there)) (VP (BES 's) (ADVP (RB so) (NP (JJ many) (NNS people))) (VP (VBG coming) (ADVP (RB in))))))))) (CC and) (S (ADVP (RB out) (SBAR (IN that) (S (NP (PRP you)) (VP (VBP 're) (ADJP (JJR better) (RP off)) (SBAR (IN if) (S (NP (PRP you)) (VP (VBP 're) (VP (VBG going) (S (VP (TO to) (VP (VB put) (NP (DT a) (NN child)) (PP (IN into) (NP (NP (DT that) (NN type)) (PP (IN of) (NP (NP (NN system)) (PP (IN for) (NP (CD eight) (NNS hours)))))))))))))))))) (, ,) (NP (PRP it)) (VP (BES 's) (ADJP (JJ fine)))) (. .)))"
[39],(ROOT (S (NP (PRP It)) (VP (VBZ depends) (PP (IN on) (NP (NP (DT the) (NN age)) (PP (IN of) (NP (DT the) (NN child)))))) (. .)))
[40],(ROOT (NP (S (S (INTJ (UH Now)) (NP (DT some) (NNS children)) (VP (VBP do) (ADVP (ADVP (RB real) (RB well)) (SBAR (WHNP (WDT that)) (S (VP (VBP are) (PP (IN at) (NP (NP (DT the) (NN age)) (PP (IN of) (NP (CD four) (CC or) (CD five))))))))))) (CC or) (S (NP (NP (NNS children)) (SBAR (WHNP (WDT that)) (S (VP (VBP have) (VP (VBN been) (PP (IN in) (NP (NP (DT that) (NN kind)) (PP (IN of) (NP (NN system)))))))))) (PP (IN for) (NP (DT a) (NN while)))))))
[37],(ROOT (INTJ (UH Right) (. .)))
"[41, 43]","(ROOT (S (CC but) (ADVP (NN home) (XX da-)) (, ,) (NP (NN home) (NN day) (NN care)) (VP (VBZ works) (ADVP (RB well)) (SBAR (IN if) (S (NP (PRP it)) (VP (BES 's) (NP (DT an) (NN infant)))))) (. .)))"
[42],(ROOT (INTJ (UH Right) (. .)))
[44],"(ROOT (SBAR (IN If) (S (NP (PRP it)) (VP (BES 's) (PRN (, ,) (SBAR (IN if) (S (NP (PRP it)) (ADJP (BES 's)))) (, ,))))))"
[45],(ROOT (INTJ (UH Uh-huh) (. .)))
"[47, 49]","(ROOT (S (NP (DT The) (NP (NP (NNS kids)) (SBAR (S (VP (VBP have))))) (, ,) (NP (NNS colds)))))"
[50],(ROOT (PRN (CC and) (S (NP (PRP they)) (VP (VBP 're) (ADJP (JJ sick)) (NP (PDT all) (DT the) (NN time))))))
